gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000072657.8,TRHDE,1.615,500.0339555302361,0.10631069487184555,1.0431483125728185e-05,1,1,,
ENSG00000117153.15,KLHL12,-1.614661266495927,-11.621788410263553,0.10638406987657092,0.019302649553929453,2,2,,
ENSG00000175564.12,UCP3,-1.6140000000000003,-76.11646198011312,0.10652742628689743,0.00044962440287934526,1,1,,
ENSG00000225830.12,ERCC6,-1.6140000000000003,-163.2673792184049,0.10652742628689743,9.772557126428297e-05,1,1,,
ENSG00000168000.14,BSCL2,1.614,71.48755588029391,0.10652742628689749,0.0005097370047849558,1,1,,
ENSG00000247317.3,RP11-273G15.2,-1.614,-8.056789576269187,0.10652742628689749,0.04013128061921348,1,1,,
ENSG00000112796.9,ENPP5,-1.614,-6.077784220839315,0.10652742628689749,0.07052068240860088,1,1,,
ENSG00000130711.3,PRDM12,1.6139999999999999,157.68692040774246,0.10652742628689758,0.00010476487945536373,1,2,,
ENSG00000198841.3,KTI12,-1.6139999999999999,-33.37408893941088,0.10652742628689758,0.0023387738150674495,1,2,,
ENSG00000196199.13,MPHOSPH8,1.613,10.000907063571884,0.10674450778886835,0.02601297070235045,1,1,,
ENSG00000245571.6,AP001258.4,1.613,26.160895303945185,0.10674450778886835,0.0038015747050040224,1,1,,
ENSG00000112078.13,KCTD20,-1.613,-18.42095150804426,0.10674450778886835,0.007667338131465556,1,1,,
ENSG00000154133.14,ROBO4,1.613,229.24176876748552,0.10674450778886835,4.950866701027967e-05,1,1,,
ENSG00000126003.6,PLAGL2,-1.613,-317.267437797684,0.10674450778886835,2.5847451681998774e-05,1,2,,
ENSG00000101346.13,POFUT1,1.613,35.350196181602094,0.10674450778886835,0.002082020868069094,1,2,,
ENSG00000166801.15,FAM111A,1.613,17.697983929205865,0.10674450778886835,0.00830655876743732,1,1,,
ENSG00000272459.1,RP11-1277A3.3,-1.6121372438150736,-4.168043251135607,0.10693207777734055,0.14960275406415863,2,2,,
ENSG00000268362.5,CTD-2017D11.1,1.612,1415.5001462214577,0.10696193972582246,1.296911191088202e-06,1,2,,
ENSG00000070831.15,CDC42,-1.611,-138.40243674341244,0.1071797224456848,0.00013548886600538753,1,2,,
ENSG00000144659.10,SLC25A38,1.611,37.55860970899019,0.1071797224456848,0.001839806145689471,1,1,,
ENSG00000138036.18,DYNC2LI1,1.611,1.6102469387634126,0.1071797224456848,1.0009355550503956,1,1,,
ENSG00000176635.17,HORMAD2,-1.611,-6142.070824077878,0.1071797224456848,6.879572327092965e-08,1,1,,
ENSG00000116221.15,MRPL37,1.6097669301249908,6.312119235559495,0.10744874721868838,0.06503926346882596,2,2,,
ENSG00000198453.12,ZNF568,-1.6093461029580503,-3.6149374679631676,0.10754068341229522,0.19819711434108064,2,2,,
ENSG00000113396.12,SLC27A6,1.609,4.859163491301828,0.10761634162512833,0.10964505886628162,1,1,,
ENSG00000159648.11,TEPP,-1.609,-5.382847175395159,0.10761634162512833,0.0893486486365344,1,1,,
ENSG00000158473.6,CD1D,-1.6079749268082901,-310.54958743357895,0.10784067025008558,2.680998875108764e-05,2,2,,
ENSG00000160404.17,TOR2A,1.607,48.21424994042377,0.10805436810775838,0.0011109152375712197,1,1,,
ENSG00000101194.17,SLC17A9,-1.607,-22.57176751660528,0.10805436810775838,0.005068747023512095,1,1,,
ENSG00000105643.9,ARRDC2,1.607,28.521483390617142,0.10805436810775838,0.0031745892043542985,1,1,,
ENSG00000170049.9,KCNAB3,-1.606,-6.692016570765071,0.1082739099560617,0.05759397671869205,1,2,,
ENSG00000180929.5,GPR62,-1.606,-168.17640924138038,0.1082739099560617,9.119287983380163e-05,1,1,,
ENSG00000161267.11,BDH1,-1.605,-4.926443752559258,0.10849380467182074,0.10614096120410647,1,2,,
ENSG00000118096.7,IFT46,1.60445599701578,5.356076672693832,0.10861357637110092,0.0897350379924626,2,2,,
ENSG00000188687.17,SLC4A5,-1.6043476491454767,-3.6460281373665655,0.10863744352298062,0.19362299459736604,2,2,,
ENSG00000126254.11,RBM42,-1.604,-80.41212405468306,0.10871405260194784,0.00039789241466087986,1,1,,
ENSG00000141385.9,AFG3L2,1.603,626.4690770047582,0.1089346540932056,6.547383313120095e-06,1,2,,
ENSG00000174628.16,IQCK,1.603,320.3796633730338,0.1089346540932056,2.5034398624332217e-05,1,1,,
ENSG00000130255.12,RPL36,1.6028084780457994,7.71162504343171,0.10897694449259109,0.04319877701793017,2,2,,
ENSG00000168484.12,SFTPC,1.6025915802762842,122.86216380792472,0.10902485386220064,0.0001701411617897086,2,3,,
ENSG00000080007.7,DDX43,1.602,4.582824531597086,0.10915560949220565,0.12219644324336126,1,1,,
ENSG00000122025.14,FLT3,1.602,2.5257868354963406,0.10915560949220565,0.4022829560819524,1,1,,
ENSG00000074603.18,DPP8,-1.602,-44.13808138265983,0.10915560949220565,0.0013173407348736775,1,1,,
ENSG00000105732.12,ZNF574,-1.601,-41.37886558759786,0.10937691914540726,0.001497012764538585,1,1,,
ENSG00000158555.14,GDPD5,1.601,55.08469976087648,0.10937691914540726,0.0008447353925269037,1,2,,
ENSG00000131507.10,NDFIP1,-1.600497713680865,-30.34777285715126,0.10948821372167925,0.002781355272903332,2,2,,
ENSG00000005075.15,POLR2J,-1.6,-11.618333160410566,0.10959858339911595,0.018964976702639576,1,2,,
ENSG00000158816.15,VWA5B1,1.6,13.83602211284066,0.10959858339911595,0.013372649765912008,1,1,,
ENSG00000165071.14,TMEM71,1.6,43.54630349926617,0.10959858339911595,0.0013500112112061929,1,1,,
ENSG00000154582.16,ELOC,-1.599,-193.6740143975549,0.10982060259948272,6.816386669270098e-05,1,2,,
ENSG00000084676.15,NCOA1,-1.598,-12.379408531146161,0.11004297709250194,0.01666302168195013,1,1,,
ENSG00000172794.19,RAB37,-1.598,-9.810676768493463,0.11004297709250194,0.02653112192163329,1,1,,
ENSG00000008256.15,CYTH3,1.598,43.979078093276115,0.11004297709250194,0.0013202655990558014,1,2,,
ENSG00000056050.6,HPF1,-1.598,-15.045071313879765,0.11004297709250194,0.011281453266474614,1,1,,
ENSG00000137210.13,TMEM14B,-1.5977003578681717,-9.372491057696152,0.11010967909164905,0.029058995351190366,2,2,,
ENSG00000174276.6,ZNHIT2,1.5973051021643234,129.61266854267308,0.1101977140578039,0.00015187309845934792,2,2,,
ENSG00000278129.1,ZNF8,1.5971898467745487,6.598728966612465,0.11022339526142205,0.05858581826911711,2,2,,
ENSG00000140474.12,ULK3,-1.597,-31.045256954151967,0.11026570722401088,0.0026461795862302503,1,1,,
ENSG00000172845.14,SP3,1.597,36.83930933280413,0.11026570722401088,0.0018792600154038297,1,1,,
ENSG00000171148.13,TADA3,-1.597,-80.65083649433521,0.11026570722401088,0.00039209570036554433,1,1,,
ENSG00000172548.14,NIPAL4,-1.5966726382660517,-20.954525838671913,0.11033869787167404,0.005805987412100335,2,3,,
ENSG00000132953.16,XPO4,1.596,10.064311740825534,0.11048879333968788,0.0251476619096807,1,1,,
ENSG00000160321.14,ZNF208,1.596,4.502321681479836,0.11048879333968788,0.12565874895612444,1,1,,
ENSG00000099910.16,KLHL22,1.596,77.41450392891704,0.11048879333968788,0.0004250314862241377,1,2,,
ENSG00000133488.14,SEC14L4,1.5956851629769537,5.6548074997580615,0.11055910284490879,0.07962670837809502,2,2,,
ENSG00000110514.19,MADD,-1.5952844705940206,-5.688938774541544,0.11064863669485431,0.07863461330393803,2,2,,
ENSG00000168961.16,LGALS9,-1.595,-12.707977843723874,0.1107122357850513,0.01575318875832232,1,1,,
ENSG00000020577.13,SAMD4A,1.5942594231564775,9.032895992425415,0.11087794194928237,0.03115042425726963,2,2,,
ENSG00000170234.12,PWWP2A,-1.594,-42.20740440346458,0.11093603490545806,0.0014262621041033561,1,1,,
ENSG00000013306.15,SLC25A39,1.594,5.391528678631856,0.11093603490545806,0.08740832436748622,1,2,,
ENSG00000122694.15,GLIPR2,1.5932415195239527,9.94384211588365,0.11110602024231231,0.025671709562743592,3,3,,
ENSG00000112309.10,B3GAT2,-1.593,-17.613522203283704,0.1111601910461025,0.008179733026490624,1,1,,
ENSG00000238266.1,LINC00707,-1.593,-46.312744342602926,0.1111601910461025,0.0011831246922271734,1,1,,
ENSG00000135926.14,TMBIM1,-1.5925014456207107,-24.49865743856509,0.11127207854586273,0.00422547075624784,2,2,,
ENSG00000281332.1,LINC00997,1.591,6.382009566181754,0.11160957576806102,0.06214775680854888,1,1,,
ENSG00000186020.12,ZNF529,1.590403676221552,6.349323964167951,0.11174384222002948,0.0627422036724703,2,2,,
ENSG00000173145.11,NOC3L,1.59,5.500474274500479,0.11183480503893885,0.08355914219933284,1,1,,
ENSG00000152932.7,RAB3C,-1.59,-168.29567071223582,0.11183480503893885,8.925824844727877e-05,1,1,,
ENSG00000167333.12,TRIM68,-1.5895511614037328,-3.6693807583834093,0.11193601314074302,0.1876564355717404,2,2,,
ENSG00000150201.14,FXYD4,1.5894397395004618,6.016988587611339,0.111961148728504,0.06977980616665272,2,2,,
ENSG00000158406.4,HIST1H4H,1.5891359117092612,23.137923399465006,0.11202971164560291,0.004717080916930863,2,2,,
ENSG00000142444.6,TIMM29,1.589,13.641948360988419,0.11206039270917956,0.013567348849091696,1,1,,
ENSG00000104529.17,EEF1D,-1.589,-85.95546945914057,0.11206039270917956,0.0003417438920054103,1,1,,
ENSG00000196141.13,SPATS2L,-1.589,-493.9722236082763,0.11206039270917956,1.034767396617486e-05,1,2,,
ENSG00000226578.1,RP11-258F22.1,-1.5890000000000002,-2.245014097274171,0.11206039270917956,0.5009676123180347,1,1,,
ENSG00000152056.16,AP1S3,1.5880916542104835,9.233446883749405,0.11226561524047188,0.02958171962044344,2,2,,
ENSG00000054118.13,THRAP3,1.5880000000000003,7.724855400077724,0.1122863391231447,0.04225910342557524,1,1,,
ENSG00000167600.13,CYP2S1,1.588,49.84831476869977,0.11228633912314481,0.0010148457444647836,1,1,,
ENSG00000137965.10,IFI44,-1.588,-57.755477319939146,0.11228633912314481,0.0007559875464329833,1,2,,
ENSG00000168291.12,PDHB,-1.5869148530335884,-5.621879418591307,0.11253193045235915,0.07967905915279931,2,2,,
ENSG00000229921.6,KIF25-AS1,1.5865943562878546,1.0476469557076222,0.11260454648180594,2.2935166619794987,3,5,,
ENSG00000154781.15,CCDC174,1.5860850112545553,2.1941364252566493,0.11272002650082918,0.5225473713766462,2,2,,
ENSG00000205502.3,C2CD4B,-1.586,-15.425305926297312,0.11273930955884218,0.010571553058919603,1,1,,
ENSG00000112130.16,RNF8,-1.585,-13.66449390085705,0.11296633426844038,0.01345461982621689,1,2,,
ENSG00000157214.13,STEAP2,1.5849071028545623,10.26319487576592,0.11298744249156058,0.023847478881955323,2,2,,
ENSG00000125246.15,CLYBL,-1.5842893867108403,-1.3794710635796592,0.11312787990172599,1.3189970851032236,2,3,,
ENSG00000164237.8,CMBL,-1.5840000000000003,-37.36690134113396,0.1131937190974925,0.001796950789025584,1,2,,
ENSG00000054277.13,OPN3,1.584,45.930532850065894,0.11319371909749258,0.0011893437287152561,1,1,,
ENSG00000067365.14,METTL22,-1.584,-2.6652314324105184,0.11319371909749258,0.3532161085769461,1,1,,
ENSG00000283361.1,RP11-569D9.5,1.5832196872372186,5.8019626391278845,0.11337140074190345,0.07446162461878882,2,2,,
ENSG00000269814.1,CTC-273B12.10,-1.5830533421519777,-5.779867043347581,0.11340930685878477,0.07501625882052301,2,2,,
ENSG00000170037.13,CNTROB,-1.5830000000000002,-8.368703571960067,0.11342146438949514,0.0357804221130611,1,1,,
ENSG00000159140.19,SON,1.583,43.95929224694242,0.11342146438949526,0.001296762510566218,1,1,,
ENSG00000159640.15,ACE,1.582,12.627573150034454,0.11364957048776779,0.015695428335931974,1,1,,
ENSG00000156256.14,USP16,1.582,29.35543573282621,0.11364957048776779,0.0029042626925333856,1,1,,
ENSG00000177728.16,TMEM94,1.581839148418526,65.14209418796995,0.1136862954232384,0.0005896593736604241,2,2,,
ENSG00000274750.2,HIST1H3E,1.58173492326605,1.0004888563659318,0.11371009664755832,2.499441034839368,2,2,,
ENSG00000251350.1,LVCAT1,1.5814164383993636,1.8768642902126937,0.11378285129571183,0.7099483513025895,2,2,,
ENSG00000140463.13,BBS4,1.5810084975036662,4.493737094508841,0.11387609481182231,0.12378074359969675,2,2,,
ENSG00000168556.6,ING2,-1.581,-12.600516485855433,0.11387803773545171,0.015742983710534997,1,1,,
ENSG00000138867.16,GUCD1,-1.581,-3.13766826486691,0.11387803773545171,0.25389239332416524,1,1,,
ENSG00000107164.15,FUBP3,-1.579,-97.695614222026,0.1143360570507188,0.000261224631155803,1,1,,
ENSG00000206527.9,HACD2,1.578,8.033581821560515,0.11456560980368137,0.03858296110404574,1,2,,
ENSG00000204611.6,ZNF616,-1.578,-22.342779575338227,0.11456560980368137,0.004988151045391442,1,1,,
ENSG00000005194.14,CIAPIN1,-1.5777267180803236,-7.187025151507101,0.11462840547840299,0.04819092150458904,2,2,,
ENSG00000165807.7,PPP1R36,-1.5771759380419477,-11.3740552621291,0.11475504793897169,0.019227800943065698,2,2,,
ENSG00000107816.17,LZTS2,-1.5770292873716376,-17.241156991875762,0.11478878630641007,0.008366555662769727,2,2,,
ENSG00000204713.10,TRIM27,-1.5770000000000002,-15.313960810429899,0.114795525076811,0.010604454277436478,1,2,,
ENSG00000007520.3,TSR3,-1.577,-5.886207673654419,0.11479552507681108,0.07177814419190912,1,1,,
ENSG00000109758.8,HGFAC,-1.577,-7.237633120039998,0.11479552507681108,0.047475577612447015,1,1,,
ENSG00000131446.16,MGAT1,1.577,52.373585500801845,0.11479552507681108,0.0009066481362559343,1,1,,
ENSG00000204392.10,LSM2,1.5769999999999997,4.818573498311326,0.11479552507681114,0.10710911014059063,1,1,,
ENSG00000151502.10,VPS26B,1.576,70.93326946606524,0.11502580321233809,0.0004936424175690962,1,1,,
ENSG00000185900.9,POMK,1.576,7.763806804166945,0.11502580321233809,0.041206239907232975,1,1,,
ENSG00000108591.9,DRG2,1.5753589160205648,4.198531207010545,0.11517362187304928,0.14078755259791562,2,2,,
ENSG00000107679.14,PLEKHA1,-1.5750280144397915,-10.242822152294224,0.115249978316353,0.02364489019561972,2,2,,
ENSG00000189114.6,BLOC1S3,-1.575,-6.674249696610523,0.11525644455230628,0.05568730689690328,1,1,,
ENSG00000149089.12,APIP,1.575,1.6287576252283773,0.11525644455230628,0.9350787603004647,1,1,,
ENSG00000238198.1,RP11-31F15.2,1.575,10.890395194589932,0.11525644455230628,0.020915768989980325,1,2,,
ENSG00000165490.12,DDIAS,1.575,11.97329778282334,0.11525644455230628,0.01730348371941143,1,2,,
ENSG00000257894.2,RP1-78O14.1,-1.574,-11.327998902288321,0.11548744943857217,0.01930647822420059,1,1,,
ENSG00000179639.10,FCER1A,-1.574,-4.184270374288375,0.11548744943857217,0.14150441069846306,1,1,,
ENSG00000244165.1,P2RY11,1.5738767329951464,5.682329829390191,0.11551594990438205,0.07671645972697415,2,3,,
ENSG00000052795.12,FNIP2,-1.5730000000000002,-18.29939938009411,0.1157188182128035,0.0073889678005087615,1,1,,
ENSG00000162302.12,RPS6KA4,-1.573,-2004.0378971741864,0.11571881821280358,6.160920224778076e-07,1,1,,
ENSG00000177453.7,NIM1K,-1.5724513928189492,-17.74102143625925,0.11584590348248215,0.007855922995012565,2,2,,
ENSG00000141956.13,PRDM15,-1.572,-23.08382137100855,0.11595055121647765,0.004637561409524019,1,2,,
ENSG00000253250.2,C8orf88,-1.571,-7.7122565283372895,0.11618264879088075,0.04149439496209052,1,2,,
ENSG00000165929.12,TC2N,1.571,3.0513963021033326,0.11618264879088075,0.26506668023811436,1,1,,
ENSG00000158856.17,DMTN,1.5709999999999997,18.717454118022847,0.11618264879088085,0.0070446401823931245,1,2,,
ENSG00000080573.6,COL5A3,-1.5707315916596383,-8.201430693623053,0.11624500781883972,0.03667961080428635,2,2,,
ENSG00000114354.13,TFG,1.5704417628616965,8.679966633429121,0.11631237296694964,0.03273463935096781,2,2,,
ENSG00000182931.9,WFDC10B,1.57,6.034851547871323,0.116415111277106,0.06768089953887839,1,1,,
ENSG00000168282.5,MGAT2,1.57,709.3034251603169,0.116415111277106,4.899313054998468e-06,1,1,,
ENSG00000165502.6,RPL36AL,-1.57,-3.082268202652018,0.116415111277106,0.2594528542550146,1,1,,
ENSG00000100060.17,MFNG,-1.569,-31.882287381747567,0.11664793901605255,0.002421848337109308,1,1,,
ENSG00000223768.1,LINC00205,-1.569,-2.2412459702551106,0.11664793901605255,0.49007984685399747,1,2,,
ENSG00000158050.4,DUSP2,1.5690000000000002,143.05314669113397,0.11664793901605255,0.00012029596396582964,1,1,,
ENSG00000112041.12,TULP1,-1.568980928871956,-3.054143393475646,0.11665238285521612,0.26391038629759134,2,3,,
ENSG00000149657.19,LSM14B,-1.568,-138.03045996728787,0.11688113234842412,0.00012904531624783266,1,2,,
ENSG00000078237.6,TIGAR,1.568,13.132627955345777,0.11688113234842412,0.01425570943276363,1,2,,
ENSG00000176422.13,SPRYD4,-1.568,-7.558822148188799,0.11688113234842412,0.04303124018075745,1,1,,
ENSG00000277511.1,CTD-2095E4.5,-1.567825143509768,-11.73923623780712,0.11692194529358965,0.017836743431414132,2,2,,
ENSG00000150456.10,EEF1AKMT1,1.567,16.96380225506162,0.11711469161472753,0.008532800471497081,1,2,,
ENSG00000182511.11,FES,-1.566,-45.55026569683341,0.11734861715527169,0.0011819570251475047,1,1,,
ENSG00000164414.17,SLC35A1,-1.566,-90.18081404755131,0.11734861715527169,0.00030154713934809555,1,1,,
ENSG00000162669.15,HFM1,-1.5653881609779206,-1.7183801680658286,0.11749192268251873,0.829861441709791,3,3,,
ENSG00000134759.13,ELP2,-1.5651693474611892,-42.53979111825492,0.11754320672834831,0.0013537297147117786,2,2,,
ENSG00000161960.14,EIF4A1,-1.565,-26.311815765520123,0.11758290931016584,0.00353774922604144,1,1,,
ENSG00000006047.12,YBX2,-1.565,-11.979976303971114,0.11758290931016584,0.017065411530310312,1,1,,
ENSG00000143515.16,ATP8B2,-1.564455567512749,-30.275791702249748,0.11771061982387192,0.0026701487077011882,2,2,,
ENSG00000177359.17,OVOS2,-1.564,-13.244406608364207,0.11781756841931858,0.013944677889128456,1,2,,
ENSG00000119457.7,SLC46A2,-1.5639999999999998,-38.07699107676348,0.11781756841931862,0.0016871288541759372,1,2,,
ENSG00000138434.16,SSFA2,-1.5631868010126566,-48.02039401456102,0.11800866373959404,0.0010596692217063341,2,2,,
