gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000184206.11,GOLGA6L4,3.548227017588766,4.75027202371517,0.0003878337883777601,0.5579378654810714,1,2,,
ENSG00000075539.13,FRYL,-3.545358043873051,-41.802922139297195,0.0003920801122829639,0.007192947978808836,1,1,,
ENSG00000054793.13,ATP9A,-3.5442987255828404,-46.1290630410465,0.0003936589451894614,0.005903524504552735,2,4,,
ENSG00000063169.10,GLTSCR1,3.5360696027224234,558.4963443442022,0.0004061276755614446,4.008675855515251e-05,1,1,,
ENSG00000117362.12,APH1A,-3.535528955328683,-40.47928671486906,0.0004069596428258804,0.007628569274303849,2,2,,
ENSG00000144028.14,SNRNP200,3.5302428247052835,134.95688637058228,0.0004151784284598777,0.0006842566991896293,1,1,,
ENSG00000001630.15,CYP51A1,3.5302428247052835,261.03079220644327,0.0004151784284598777,0.00018290504100018648,1,1,,
ENSG00000052723.11,SIKE1,3.5273914131867765,46.86594852571639,0.00041967586158770564,0.005664903084661514,1,1,,
ENSG00000141013.16,GAS8,-3.526800130679341,-3.8882498912690653,0.0004206141484447114,0.8227224710559311,2,2,,
ENSG00000137310.11,TCF19,3.5195708429660284,2.5244291088588735,0.0004322455829555926,1.9438066511476806,4,4,,
ENSG00000119737.5,GPR75,3.517914817745914,18.400020699467362,0.00043495195757154093,0.036553924918180686,2,2,,
ENSG00000276547.1,PCDHGB5,3.5124976183614485,48.2649513956378,0.0004439159830489478,0.005296248213638524,2,2,,
ENSG00000152061.23,RABGAP1L,3.5113507378373696,27.577088114997746,0.000445835751345748,0.01621256052174432,2,2,,
ENSG00000138430.15,OLA1,3.5070544561403194,50.817047886932585,0.0004530964141626689,0.004762841783846182,1,1,,
ENSG00000100614.17,PPM1A,-3.506476164102286,-16.218486900000286,0.000454082103874122,0.046743487682502506,2,2,,
ENSG00000137776.16,SLTM,3.5051968843080106,45.121257141088556,0.00045626973020292593,0.006034794023741372,1,2,,
ENSG00000163682.15,RPL9,-3.495817716360506,-4.508216876850453,0.00047261143715285244,0.6012955046075747,2,2,,
ENSG00000187372.11,PCDHB13,3.4938220662181827,39.379624443389844,0.0004761582614325771,0.007871516801180097,1,1,,
ENSG00000272226.1,RP11-63G10.3,-3.493034675976844,-56.772669122496865,0.0004775644909615626,0.0037855341511112946,2,3,,
ENSG00000157150.4,TIMP4,3.489860936742327,9.998917308692754,0.00048327195724792173,0.12181767033657717,2,2,,
ENSG00000226567.1,LINC00606,-3.4806699061426665,-11.912223050660028,0.0005001614839150875,0.08537683344677008,1,1,,
ENSG00000186010.18,NDUFA13,-3.479850554269554,-99.20786226381908,0.0005016935496101575,0.0012303509337420462,1,1,,
ENSG00000178093.13,TSSK6,3.479850554269554,11.392320403733041,0.0005016935496101575,0.09330325709481345,1,1,,
ENSG00000272108.1,AC005754.8,-3.476993625001335,-17.50733736858303,0.0005070698740433213,0.03944278636952095,2,2,,
ENSG00000178882.14,RFLNA,3.4758976186234327,48.771189235603636,0.0005091466162274996,0.005079339722947109,1,1,,
ENSG00000119242.8,CCDC92,-3.4758976186234327,-58.53603182572064,0.0005091466162274996,0.003526041306665282,1,2,,
ENSG00000133874.1,RNF122,3.4750158676052827,136.98370621165523,0.000510823134093233,0.000643540316144444,1,2,,
ENSG00000006016.10,CRLF1,3.474692535301651,10.162249776073871,0.0005114391906129285,0.11691036925937591,2,2,,
ENSG00000127616.17,SMARCA4,3.473483401911968,40.95131863176938,0.0005137491383276787,0.00719440156161449,1,1,,
ENSG00000163882.9,POLR2H,-3.4729882007689925,-35.09425963722499,0.0005146979825188357,0.00979342148925702,1,1,,
ENSG00000142065.13,ZFP14,-3.46837324936302,-33.573951074113,0.0005236194702520507,0.010672022925146858,1,1,,
ENSG00000186496.10,ZNF396,-3.4659383774009225,-6.326801624115082,0.0005283843681270498,0.30010500536358736,2,2,,
ENSG00000196236.12,XPNPEP3,3.460909002770052,22.77384204537543,0.0005383547544793639,0.02309445686085723,1,1,,
ENSG00000172009.14,THOP1,3.4575750539211234,29.226578735407898,0.0005450603929941214,0.01399546307331806,1,1,,
ENSG00000141504.11,SAT2,3.45463399963364,10.820984337027781,0.0005510403102982537,0.10192261296138697,1,1,,
ENSG00000130427.2,EPO,3.4540026402710367,13.903683376100728,0.0005523319681044871,0.06171426941078714,1,1,,
ENSG00000276188.1,RP11-173P15.10,-3.451610699163172,-153.66946768579547,0.0005572511134055483,0.0005045084438357396,1,1,,
ENSG00000156467.9,UQCRB,-3.446275731408521,-235.67021693694508,0.0005683701098453353,0.00021384083439622307,1,1,,
ENSG00000243678.11,NME2,3.446221758424775,12.282232991911501,0.0005684836472503355,0.07872846374445398,1,1,,
ENSG00000073861.2,TBX21,-3.444983403816422,-84.70424765793385,0.0005710944548985871,0.0016541081034469713,1,1,,
ENSG00000251226.1,RP11-469N6.1,3.4438051330732047,4.81897189728155,0.0005735889504084497,0.5107029314950984,4,5,,
ENSG00000197062.11,ZSCAN26,3.440746811978405,4.822086200022342,0.0005801110889711897,0.509137977590311,3,3,,
ENSG00000260136.5,CTD-2270L9.4,-3.436447593470857,-7.5490938278959705,0.0005893963672457947,0.20721910991244527,1,2,,
ENSG00000126456.15,IRF3,-3.431353408623927,-13.822163273571809,0.0006005776246743749,0.06162811192526919,1,1,,
ENSG00000126231.13,PROZ,3.4241297985312307,11.306753541390869,0.0006167715450727746,0.09171166684337811,1,1,,
ENSG00000275784.1,RP5-1125A11.6,-3.4195056397679027,-16.773364437238968,0.0006273503205594628,0.04156102813542834,2,2,,
ENSG00000164080.13,RAD54L2,-3.418619597347073,-19.672598176346686,0.0006293965099525344,0.030197995296160764,1,1,,
ENSG00000158856.17,DMTN,3.4171509676613274,19.125877932439053,0.0006328017817641235,0.03192166774105199,1,2,,
ENSG00000020922.12,MRE11,3.4140038287192964,6.655784333558779,0.0006401567616135687,0.26310525685931885,1,2,,
ENSG00000160161.9,CILP2,3.4105020649951263,15.898097075210114,0.0006484339309345728,0.046019971423621,1,1,,
ENSG00000133243.8,BTBD2,-3.4085679017501005,-123.87367306538707,0.0006530483038658774,0.0007571568734296332,1,1,,
ENSG00000170445.12,HARS,-3.4084970640378405,-13.095877480506273,0.0006532178811205926,0.06774178588247794,2,2,,
ENSG00000066056.13,TIE1,3.406707230571883,14.453875927562413,0.0006575161472917438,0.05555216380634605,2,2,,
ENSG00000232859.9,LYRM9,-3.399810593252802,-5.982229901438406,0.0006743254629318894,0.3229856645516503,1,1,,
ENSG00000272871.1,RP11-408A13.4,3.3971783725933653,11.155606458753635,0.0006808457111393896,0.09273642099531447,1,2,,
ENSG00000130935.9,NOL11,3.396505016257681,126.9276866861119,0.0006825230638129518,0.000716063918628478,2,2,,
ENSG00000278053.4,DDX52,3.3939945758519445,16.75260816521498,0.0006888105686219455,0.04104473220181318,1,1,,
ENSG00000164032.11,H2AFZ,3.389062970138623,150.51936486397008,0.0007013190321523034,0.0005069609668404115,1,2,,
ENSG00000120451.10,SNX19,3.3872738962301674,5.3570786051263966,0.0007059087602050541,0.3998016598102342,1,2,,
ENSG00000135312.6,HTR1B,3.379621599397016,40.02799511229408,0.0007258569006627137,0.007128669460013612,2,2,,
ENSG00000015592.16,STMN4,3.3781263001775548,9.968815015200702,0.0007298155252802644,0.1148324659912991,2,2,,
ENSG00000073921.17,PICALM,-3.3725675245227147,-330.5881748157583,0.0007447082347505889,0.00010407506193469227,1,1,,
ENSG00000111664.10,GNB3,-3.3720361145159257,-4.625477582615702,0.0007461466368619324,0.5314608448384484,3,3,,
ENSG00000136824.18,SMC2,-3.3711375482942496,-4.724822358844561,0.0007485847160743798,0.5090752416831957,2,2,,
ENSG00000176209.11,SMIM19,-3.369082725709832,-6.222250837910937,0.0007541878949407122,0.29317593586115187,1,1,,
ENSG00000161677.11,JOSD2,3.36717491103532,70.05092736389531,0.0007594250481188795,0.002310487246034434,1,1,,
ENSG00000221995.5,TIAF1,-3.36717491103532,-8.650557546908297,0.0007594250481188795,0.15151064758777197,1,2,,
ENSG00000248333.8,CDK11B,-3.3600573277463748,-12.695196501027182,0.0007792630074429411,0.07005102905687863,2,2,,
ENSG00000173517.10,PEAK1,-3.3599734695656185,-11.62275595169449,0.0007794995762814355,0.08357058817434955,1,1,,
ENSG00000120333.4,MRPS14,3.356299746904214,29.187343587209135,0.0007899290359577695,0.013223071285900515,2,2,,
ENSG00000130733.10,YIPF2,3.352939937635447,39.87612364149416,0.0007995805597909396,0.007070102007161494,1,1,,
ENSG00000177683.13,THAP5,-3.345613565644161,-7.499504725764942,0.0008210073032943537,0.1990152638007579,1,1,,
ENSG00000126461.14,SCAF1,-3.3451020023601017,-117.65350456576168,0.0008225231447593817,0.0008083677786553041,1,1,,
ENSG00000249487.6,LINC01586,3.344405380981533,48.497521584604144,0.0008245915176845546,0.00475552793366814,1,1,,
ENSG00000205334.2,LINC01460,3.343320092644332,42.39267167814325,0.0008278235176337801,0.006219770232064785,1,1,,
ENSG00000274902.1,RP1-197B17.4,3.342167816152911,25.586342618654186,0.0008312678685045906,0.017062398599577366,2,2,,
ENSG00000100519.11,PSMC6,3.341578968927969,96.72141324923044,0.0008330331614970066,0.0011935982973724929,1,2,,
ENSG00000010810.17,FYN,-3.332914993286399,-40.014740403236736,0.0008594119606156396,0.006937587386395375,1,1,,
ENSG00000239268.2,RP11-384F7.2,3.3272593287892467,109.87117268448421,0.0008770471222995497,0.0009170769607125265,1,1,,
ENSG00000001617.11,SEMA3F,-3.324973494222802,-21.033412869501706,0.0008842694126115985,0.024989460580435673,1,1,,
ENSG00000128285.4,MCHR1,-3.324612766261357,-39.47786752631703,0.000885414187630054,0.007092098612873381,1,2,,
ENSG00000164031.16,DNAJB14,-3.3244409363661913,-36.35530881414269,0.000885959975046087,0.008361834485609074,2,2,,
ENSG00000064490.13,RFXANK,-3.323343471153386,-110.61041762282413,0.0008894532438161496,0.0009027310752385704,1,2,,
ENSG00000087085.13,ACHE,-3.3232863555216956,-42.78128381663498,0.0008896353938592719,0.0060343139648466075,1,1,,
ENSG00000123066.7,MED13L,-3.3211670958627812,-3863.556622004965,0.0008964185154418315,7.389361105383726e-07,1,1,,
ENSG00000186432.8,KPNA4,3.3210926523676343,190.01466592205955,0.0008966576562398441,0.00030548348656627073,1,1,,
ENSG00000080200.9,CRYBG3,-3.32085947745416,-17.546555014166678,0.00089740708541034,0.035819314712414,2,2,,
ENSG00000185736.15,ADARB2,3.3208078850248115,283.02478344374,0.0008975729830055871,0.0001376697645346367,1,1,,
ENSG00000140368.12,PSTPIP1,3.320722759314498,27.789559565991073,0.0008978467704009033,0.014279135340238598,1,2,,
ENSG00000164758.7,MED30,-3.3206196503967975,-12.469163748647638,0.0008981785003356477,0.07091916452453097,2,2,,
ENSG00000141295.13,SCRN2,3.316354959973095,6.5305314903909855,0.0009119991262739087,0.25788433415605805,3,3,,
ENSG00000013364.18,MVP,-3.309039034545945,-56.45421331931674,0.0009361678408043157,0.003435666977667893,1,1,,
ENSG00000198561.13,CTNND1,3.307349189196149,61.190006973200816,0.0009418340934169374,0.0029214542841596936,1,1,,
ENSG00000257354.2,RP11-631N16.2,-3.3004499881800484,-11.03243445034014,0.0009652991639727114,0.08949599504392393,1,1,,
ENSG00000117859.18,OSBPL9,-3.299248939448806,-47.04235759941213,0.0009694390008963143,0.0049187190118963435,2,2,,
ENSG00000047932.13,GOPC,-3.2972820031804217,-52.0015078233549,0.0009762542669077279,0.004020502266940177,1,2,,
ENSG00000106018.13,VIPR2,-3.286995194449847,-6.25566425082038,0.0010126256175690014,0.27609038043588086,2,2,,
ENSG00000154640.14,BTG3,3.2845471333438225,333.9319772226942,0.0010214641126968722,9.67464368179942e-05,1,1,,
ENSG00000137312.14,FLOT1,-3.2809224966053243,-7.074490644857541,0.001034681714596598,0.21508077345506194,2,3,,
ENSG00000187664.8,HAPLN4,3.280748605483261,18.808632840075838,0.001035319787375424,0.03042506034672454,2,2,,
ENSG00000135951.14,TSGA10,-3.280263536392081,-6.5705098109780495,0.0010371016157951043,0.24924091471056004,1,2,,
ENSG00000154485.4,MMP21,-3.278809407988703,-14.929887049092791,0.0010424601567882543,0.04823022643317457,1,1,,
ENSG00000246640.1,RP11-1094H24.4,3.278397799613117,9.199426483878199,0.0010439816013807916,0.12699943616799214,1,2,,
ENSG00000013288.8,MAN2B2,3.2765665202897036,7.176203230646451,0.0010507755712827532,0.20847237773409197,2,2,,
ENSG00000226124.6,FTCDNL1,-3.2711779539903723,-3.6472429244008513,0.0010710049376304411,0.8044127774735529,2,4,,
ENSG00000267224.1,AC005498.4,3.2709038779482915,12.431487194490316,0.001072043419529683,0.0692292121939722,1,1,,
ENSG00000164199.16,ADGRV1,-3.2644173488203005,-68.97891987553686,0.0010968946069462191,0.002239641856387191,2,2,,
ENSG00000181007.8,ZFP82,3.2556786115271374,20.247081829868037,0.001131217200767271,0.025855811720172477,2,2,,
ENSG00000109270.12,LAMTOR3,3.25518132839867,10.667301322315527,0.001133199894002902,0.09311963085984362,1,2,,
ENSG00000130414.11,NDUFA10,-3.252434920967663,-9.543746847315624,0.0011442079454213926,0.11613935476343476,2,2,,
ENSG00000183513.8,COA5,3.2436611998550524,11.371207462181879,0.0011800401648084915,0.08136878020797506,1,1,,
ENSG00000169885.9,CALML6,3.2399232446677693,11.691873815176164,0.0011956187897213468,0.0767893876240701,1,1,,
ENSG00000133687.15,TMTC1,-3.231409466054455,-282.25743275345224,0.0012318133923336473,0.00013106695548921327,1,1,,
ENSG00000183671.12,GPR1,3.2272434559710046,47.17568325446758,0.0012498906526434712,0.004679797488015302,1,1,,
ENSG00000198728.10,LDB1,3.2266687728641505,100.58649750750273,0.0012524034702226304,0.0010290332318495358,1,1,,
ENSG00000081014.10,AP4E1,3.225988862173244,11.654794528309099,0.001255382421927851,0.07661547253370982,2,2,,
ENSG00000185155.11,MIXL1,-3.225523710191612,-7.004588259621884,0.001257424200174382,0.21204852386565068,1,1,,
ENSG00000144214.9,LYG1,3.224127440806299,8.709465259012287,0.001263571535139084,0.13703812806454324,2,2,,
ENSG00000124019.9,FAM124B,3.2170172221598663,23.980046653428268,0.0012953082304548596,0.017997273824173522,2,2,,
ENSG00000137449.15,CPEB2,-3.216978845612242,-999.878877286373,0.0012954815041307246,1.0351460335184982e-05,1,1,,
ENSG00000114737.15,CISH,-3.215790569770399,-126.62935072081468,0.0013008572781449828,0.000644921350094642,1,1,,
ENSG00000117411.16,B4GALT2,-3.213773932535636,-63.545902582190934,0.0013100277105173358,0.0025577349759818976,1,2,,
ENSG00000198336.9,MYL4,3.213165727828638,100.29169746015354,0.0013128051407703728,0.0010264464293540897,1,1,,
ENSG00000233208.5,LINC00642,-3.2125259533199384,-2.9395057020497957,0.0013157326014728177,1.1943859223132316,2,2,,
ENSG00000137216.18,TMEM63B,-3.210693196890216,-26.9326855987814,0.0013241522516258327,0.01421144677761077,1,2,,
ENSG00000157873.17,TNFRSF14,3.2086933086113296,79.84901277217737,0.0013333964061329354,0.0016147946993824202,1,2,,
ENSG00000232677.6,LINC00665,3.2060515310402753,4.543550197146937,0.001345698872011283,0.49790941221386575,2,2,,
ENSG00000076321.10,KLHL20,-3.20062858942434,-223.60849559450494,0.0013712816631869184,0.0002048773560729298,1,1,,
ENSG00000188338.14,SLC38A3,-3.1994140741627595,-55.41681529714482,0.0013770722941935643,0.003333172374729342,1,2,,
ENSG00000132470.13,ITGB4,3.1948626313229846,29.953737389638384,0.0013989741057545504,0.011376334244636011,2,2,,
ENSG00000041353.9,RAB27B,3.193184057724373,84.52690781213313,0.0014071322508652686,0.0014271116161156986,1,1,,
ENSG00000106290.14,TAF6,-3.187123210874541,-59.58616570801529,0.0014369554743568164,0.0028609273284725405,1,2,,
ENSG00000111816.7,FRK,-3.1848274601075475,-141.77772282358188,0.00144840337585832,0.0005046099677894593,1,2,,
ENSG00000176533.12,GNG7,3.182295046545152,18.97946675332236,0.001461128878547638,0.028113367704717476,1,1,,
ENSG00000126215.13,XRCC3,3.1794584375564883,15.468103370900367,0.0014755052772056478,0.042250531137656554,2,2,,
ENSG00000100030.14,MAPK1,3.173921784021507,363.93951321374766,0.0015039421252810543,7.605609449205641e-05,1,1,,
ENSG00000010379.15,SLC6A13,3.1734680247936287,21.02489734713916,0.0015062949244954399,0.02278245313149217,1,1,,
ENSG00000180777.13,ANKRD30B,3.170282526365615,5.057816538565483,0.0015229078351689518,0.39288892753485627,3,3,,
ENSG00000205502.3,C2CD4B,-3.166747832997504,-35.299333665827085,0.0015415392842574043,0.008048110845163376,1,1,,
ENSG00000101104.12,PABPC1L,3.1648101298629028,5.5955556806637885,0.0015518418233489179,0.3198960492893988,2,2,,
ENSG00000165124.17,SVEP1,3.1638917551523247,86.47024743592921,0.0015567468278428749,0.0013387818935191927,1,2,,
ENSG00000168806.7,LCMT2,3.1632407137169474,7.497226446327868,0.0015602326587359399,0.17801771678006428,2,3,,
ENSG00000204228.3,HSD17B8,-3.1621653034743846,-9.613687743939845,0.0015660064065816071,0.10819049660703756,3,3,,
ENSG00000119314.15,PTBP3,-3.160743966492619,-17.858993848211703,0.0015736675783470583,0.031323094435940974,2,2,,
ENSG00000176340.3,COX8A,-3.1574342821247114,-44.27015721095782,0.0015916410847105417,0.005086821657095978,1,1,,
ENSG00000143258.15,USP21,-3.156225782230324,-171.29077384037163,0.001598250904430518,0.0003395222055999399,1,1,,
ENSG00000172167.7,MTBP,-3.151567538546127,-6.094317421927089,0.0016239660059928472,0.26742567199568934,1,1,,
ENSG00000141526.16,SLC16A3,-3.149351410487235,-67.29460184058557,0.0016363329840198787,0.0021901899896018427,1,2,,
ENSG00000188290.10,HES4,-3.146381296569019,-32.74374231306794,0.0016530434665604436,0.009233494097065241,1,1,,
ENSG00000196263.7,ZNF471,3.1407014872291508,17.700047554716097,0.0016854372744177749,0.03148505483324563,1,2,,
ENSG00000267268.1,AC007204.2,-3.1401732658915473,-9.540528487588876,0.001688479382393574,0.10833339623830425,2,2,,
ENSG00000160917.14,CPSF4,-3.1353261222054836,-8.648722248279093,0.0017166315855129967,0.13142002380856868,2,2,,
ENSG00000186104.10,CYP2R1,-3.1338758917325413,-71.7256348414335,0.0017251380419328294,0.0019090389317664737,1,1,,
ENSG00000189171.14,S100A13,3.1302663471713377,6.865410241432962,0.0017464787316196278,0.20788808438531003,2,2,,
ENSG00000073350.13,LLGL2,-3.126817723119779,-30.16519508752074,0.0017670944945516723,0.010744664346626005,1,2,,
ENSG00000100197.20,CYP2D6,-3.1184474277234107,-3.0030846317478708,0.0018180657343198124,1.078305228023293,3,3,,
ENSG00000157193.15,LRP8,3.1168428114130773,19.158290746980047,0.0018279901106373034,0.026467704744068732,1,1,,
ENSG00000197535.14,MYO5A,3.1129846013101306,31.71885175357103,0.0018520568071431391,0.009632056702095947,2,2,,
ENSG00000137720.7,C11orf1,-3.112312735906888,-11.037627296622883,0.0018562774015437199,0.07950876527944213,2,2,,
ENSG00000258429.1,PDF,-3.111046764435308,-63.12755741810425,0.0018642541340042112,0.002428706904993655,1,2,,
ENSG00000108091.10,CCDC6,-3.1073868237171065,-36.473860919750216,0.0018874924200149143,0.0072581704723490865,2,2,,
ENSG00000273142.1,RP11-458F8.4,3.105702806415407,7.792916208716429,0.0018982739749153228,0.1588253334303351,1,1,,
ENSG00000213199.7,ASIC3,-3.0993428981401983,-22.300086646975853,0.0019395040675778377,0.019316398384750074,1,1,,
ENSG00000262655.3,SPON1,3.0987532262284323,846.6432845600328,0.0019433681553313333,1.3395935504304015e-05,1,1,,
ENSG00000108176.14,DNAJC12,3.098082660077408,24.43918557173609,0.001947770927101526,0.016069876674176087,1,1,,
ENSG00000121716.20,PILRB,-3.0915339837506455,-3.1259927519283885,0.0019912518775238,0.9780749053756964,2,2,,
ENSG00000163673.7,DCLK3,-3.088593268801914,-102.97798298628001,0.00201106556788156,0.0008995652678517441,1,1,,
ENSG00000260259.1,LINC02166,3.088421561652106,3.8230396510317557,0.002012228052979254,0.6526127388360647,2,3,,
ENSG00000227946.1,AC007383.3,3.085106769209308,42.42817730537645,0.00203479093876294,0.005287271929684962,1,1,,
ENSG00000204713.10,TRIM27,3.0849432187222554,19.828800311441924,0.002035910168576323,0.024204798486837275,1,2,,
ENSG00000108950.11,FAM20A,3.0846315788566447,31.74844613221803,0.0020380443865228486,0.009439775195296778,1,1,,
ENSG00000132613.14,MTSS1L,-3.0837894211047847,-535.7113406112296,0.0020438220481916363,3.313658495911919e-05,1,1,,
